Day,Time_Period,Hour,Hour_Label,Total_Flow,Mean_Inflow,Mean_Outflow,IO_Balance,OD_Nonzero_Ratio,Top10pct_OD_Ratio,Inflow_Gini,Outflow_Gini,Hub_Inflow_Ratio,Hub_Outflow_Ratio,Self_Loop_Ratio
5,Midday,16,16:00–16:59,453838,712.4615384615385,712.4615384615385,14129.871106457626,0.2616340824459237,0.5142561883315192,0.48013083292821246,0.5080857454076847,0.010444255439142503,0.012927520392710775,0.00956949396037888
5,PM Peak,17,17:00–17:59,650592,1021.3375196232339,1021.3375196232339,1.3983663859249917,0.2904090751141659,0.5446270473660912,0.48735476046470166,0.5702587106851004,0.011274347056202236,0.01765161575915835,0.006381879887846174
5,PM Peak,18,18:00–18:59,904046,1419.2244897959183,1419.2244897959183,1.8108967814456107,0.3006562847334321,0.5864635206615593,0.5071481007945683,0.6381564210356739,0.012552458613817713,0.021876099225015235,0.004577200717657534
5,Evening,19,19:00–19:59,422319,662.9811616954474,662.9811616954474,1.7192691696584683,0.21793680640955815,0.5351381301812137,0.5051611290449703,0.6359528910870433,0.014382492854893143,0.02392977820078204,0.006755556818407991
5,Evening,20,20:00–20:59,311126,488.4238618524333,488.4238618524333,1571.6716445009747,0.19006134031924568,0.5083213874764565,0.49690906976655236,0.6317117091006585,0.013785411698110137,0.022328574275302198,0.007810340505107865
5,Evening,21,21:00–21:59,283540,445.1177394034537,445.1177394034537,2.0181627695090296,0.17801014863136416,0.5059709388446074,0.5028878446294986,0.6511431554569838,0.014326021019911385,0.027350638357807183,0.008552585173137643
5,Evening,22,22:00–22:59,217399,341.2857142857143,341.2857142857143,25119.82382255678,0.14695799826995162,0.4933555352140534,0.5134404967338881,0.6700560413976102,0.015602647666200843,0.03178027497811958,0.010391032157413828
5,Evening,23,23:00–23:59,57501,90.26844583987442,90.26844583987442,97333.23646192855,0.05637197518785319,0.40658423331768145,0.5457436178094452,0.6833828867681695,0.018156205978710697,0.03210378949875474,0.01906053807726717
6,Early Morning,6,06:00–06:59,195081,306.24960753532184,306.24960753532184,15700.612683666186,0.17704161727485343,0.4266176613816825,0.601273711550981,0.4743765374053013,0.02415406933517793,0.009447357764162336,0.0035831270087626
6,AM Peak,7,07:00–07:59,825530,1295.9654631083204,1295.9654631083204,2.032872459391719,0.30984870702296136,0.5582353154942885,0.6249470370217043,0.4859672377163305,0.02226448463408687,0.010777318813355327,0.002634671059800813
6,AM Peak,8,08:00–08:59,891330,1399.2621664050234,1399.2621664050234,12560.555621342763,0.2790922914268956,0.6104450652395857,0.6348824215751808,0.49686995362142133,0.022391258007671243,0.015224439881957048,0.0032546868163270005
6,Midday,9,09:00–09:59,475355,746.2401883830455,746.2401883830455,12560.130466233733,0.23516335649100842,0.5512637923236318,0.618786980438498,0.49428057791130803,0.02319319245611555,0.014801569353399456,0.007167274983944279
6,Midday,10,10:00–10:59,315317,495.0031397174254,495.0031397174254,1.026181791648315,0.20824409947531725,0.4949209842793126,0.5652870656008088,0.4717750513849587,0.016202742002441345,0.01030074496455852,0.01199745018501382
6,Midday,11,11:00–11:59,301862,473.8806907378336,473.8806907378336,1570.8152342683159,0.2047470358750915,0.4946299964884616,0.5402294562185032,0.4759517139081311,0.01489422318802998,0.010428606449270102,0.013284215966192219
6,Midday,12,12:00–12:59,325064,510.3045525902669,510.3045525902669,7850.243823435751,0.21342192232526389,0.4955762557527133,0.5267966455952294,0.48419970605667667,0.013348140673795474,0.010745576255719657,0.012862082543705664
6,Midday,13,13:00–13:59,325677,511.2668759811617,511.2668759811617,15699.556597214201,0.2097424889530743,0.501413977652705,0.5208211877001594,0.5020602681387534,0.0137221848641024,0.01234965932499885,0.013544094301981582
6,Midday,14,14:00–14:59,332834,522.502354788069,522.502354788069,1.0431978640774482,0.21555121263576074,0.5028482667035219,0.5040561278849092,0.5170286470608639,0.01365245137211447,0.012688006633899518,0.013409086812004156
6,Midday,15,15:00–15:59,391129,614.0172684458398,614.0172684458398,4710.695029125439,0.23756866591582895,0.5139071764047156,0.4909445394787644,0.5230385412517504,0.011505155588024653,0.013486599050406677,0.012175011313371866
6,Midday,16,16:00–16:59,502985,789.6153846153846,789.6153846153846,20409.282175802644,0.27672394884774343,0.5218167539787468,0.48670021447624867,0.5050408433707282,0.011318428978972894,0.012885076095683002,0.009847212143483707
6,PM Peak,17,17:00–17:59,710204,1114.9199372056514,1114.9199372056514,1.290959742673645,0.3054126855427596,0.5503742586637079,0.49866377526639327,0.5551344139411792,0.011627645014655469,0.016613536392337112,0.0069810927564376134
6,PM Peak,18,18:00–18:59,938157,1472.7739403453688,1472.7739403453688,1.538604319395209,0.3114629259504792,0.5891945591196356,0.5194973733940483,0.6191367128639431,0.012761190291163673,0.020322824431283547,0.005347718985196137
6,Evening,19,19:00–19:59,466748,732.7284144427001,732.7284144427001,4711.047912889069,0.23081359098403278,0.543715238201342,0.51077120414138,0.610752518454319,0.013838302467254624,0.021433407320392516,0.007702229040065084
6,Evening,20,20:00–20:59,348399,546.9372056514914,546.9372056514914,6281.077308416192,0.20326096867922389,0.5177138855163189,0.49566781961044204,0.6161275608129031,0.013946653118941367,0.021001782439039714,0.009164779462601315
6,Evening,21,21:00–21:59,332442,521.8869701726844,521.8869701726844,20410.062740937065,0.19428788300732683,0.516084008639101,0.49955600427820285,0.6422278384330626,0.014176909054769924,0.02467798894235783,0.009508425529838263
